batch,loss,ACC
213,0.0021665890235453844,0.9541666666666668
266,0.017830610275268555,0.9583333333333333
319,0.0898345485329628,0.975
83,<<epoch || averaged loss>>,0.25651563398423605
1,0.003902514697983861,0.9791666666666666
54,0.003502448322251439,0.9500000000000002
107,0.057109709829092026,0.9583333333333333
160,0.011278597638010979,0.9666666666666668
213,0.0024751026649028063,0.975
266,0.003163496730849147,0.975
319,0.0009728272561915219,0.9625000000000001
84,<<epoch || averaged loss>>,0.08240469713928178
1,0.0026000638026744127,0.9708333333333334
54,0.0022040207404643297,0.9875
107,0.0007194347563199699,0.9791666666666666
160,0.0008432224276475608,0.9708333333333334
213,0.0014954408397898078,0.9708333333333332
266,0.0007971127633936703,0.9624999999999998
319,0.011327465064823627,0.9666666666666668
85,<<epoch || averaged loss>>,0.01998676039511338
1,5.701164263882674e-05,0.9708333333333332
54,0.0007211367483250797,0.9708333333333334
107,0.0003631114959716797,0.9708333333333332
160,0.0012154552387073636,0.9749999999999999
213,0.28900381922721863,0.9750000000000002
266,0.01998845674097538,0.9750000000000002
319,0.0006914138793945312,0.9749999999999999
86,<<epoch || averaged loss>>,0.3120404049732315
1,0.0005864302511326969,0.9833333333333334
54,0.00037066140794195235,0.9708333333333332
107,0.0008709430694580078,0.9625000000000001
160,0.0004238287510816008,0.9666666666666668
213,0.0010975202312693,0.975
266,5.274092109175399e-05,0.9500000000000002
319,0.0003077551373280585,0.9666666666666665
87,<<epoch || averaged loss>>,0.0037098797693033703
1,0.00041572251939214766,0.9583333333333336
54,0.00023333232093136758,0.9833333333333334
107,0.0015812715282663703,0.9833333333333332
160,0.00022466976952273399,0.9749999999999999
213,0.00010865707736229524,0.9791666666666667
266,0.0006275177001953125,0.9791666666666667
319,0.00023253758263308555,0.975
88,<<epoch || averaged loss>>,0.003423708498303313
1,3.102889240835793e-05,0.9666666666666668
54,3.350155020598322e-05,0.9708333333333334
107,0.0001372496335534379,0.975
160,0.00013645489525515586,0.9791666666666666
213,0.00019693374633789062,0.9833333333333332
266,8.281072223326191e-05,0.9916666666666666
319,0.004126075189560652,0.9833333333333332
89,<<epoch || averaged loss>>,0.004744054629554739
1,0.00011396408081054688,0.9750000000000002
54,0.0018928846111521125,0.9708333333333334
107,0.00033138750586658716,0.9666666666666666
160,3.731169636012055e-05,0.9833333333333332
213,8.344650268554688e-05,0.9791666666666667
266,5.8650970458984375e-05,0.9708333333333334
319,3.337860107421875e-05,0.975
90,<<epoch || averaged loss>>,0.002551023968408117
1,6.039937215973623e-05,0.9666666666666666
54,0.0005642573232762516,0.9166666666666666
107,0.001019019284285605,0.9833333333333332
160,1.833513488236349e-05,0.9833333333333334
213,7.947286212584004e-05,0.9875
266,0.00014861424278933555,0.9666666666666665
319,2.09808349609375e-05,0.9708333333333334
91,<<epoch || averaged loss>>,0.0019110790544800693
1,0.0001002633071038872,0.9791666666666666
54,8.567174518248066e-05,0.9833333333333334
107,6.0876209317939356e-05,0.9791666666666666
160,2.8292337447055615e-05,0.975
213,3.62396240234375e-05,0.9833333333333334
266,0.00015631216228939593,0.979166666666667
319,9.275296179112047e-05,0.975
92,<<epoch || averaged loss>>,0.0005604083471553167
1,0.0001316865236731246,0.9833333333333332
54,1.986821553146001e-05,0.9875
107,0.00029469680157490075,0.9875
160,8.630752563476562e-05,0.9875
213,2.86102294921875e-05,0.9416666666666668
266,0.9009341597557068,0.95
319,0.0006565253133885562,0.9416666666666664
93,<<epoch || averaged loss>>,0.9021518543650018
1,0.010489814914762974,0.9458333333333332
54,0.0003608862461987883,0.975
107,0.00012222926307003945,0.9791666666666667
160,9.663899982115254e-05,0.9625
213,3.465016561676748e-05,0.9625000000000001
266,0.0014597574481740594,0.9708333333333334
319,3.035863301192876e-05,0.975
94,<<epoch || averaged loss>>,0.01259433567065571
1,0.00027441978454589844,0.9666666666666666
54,4.800160604645498e-05,0.9708333333333334
107,0.0071489810943603516,0.9708333333333334
160,0.0002223650662926957,0.9833333333333336
213,1.4464060768659692e-05,0.9791666666666664
266,1.0172526344831567e-05,0.9791666666666666
319,1.3828277587890625e-05,0.9666666666666668
95,<<epoch || averaged loss>>,0.007732232415946783
1,1.9709268599399365e-05,0.9791666666666667
54,6.008148193359375e-05,0.9749999999999999
107,1.2238820090715308e-05,0.9708333333333332
160,2.0345052689663135e-05,0.9833333333333334
213,0.00044743219041265547,0.9625
266,0.036429110914468765,0.975
319,2.495447733963374e-05,0.9791666666666667
96,<<epoch || averaged loss>>,0.037013872205534426
1,2.86102294921875e-05,0.975
54,0.002850574441254139,0.9416666666666667
107,0.01792295277118683,0.9666666666666666
160,0.0002465248107910156,0.9833333333333332
213,0.00011301040649414062,0.9833333333333334
266,0.0006742828991264105,0.9625
319,0.00010538101196289062,0.9833333333333332
97,<<epoch || averaged loss>>,0.021941336570307612
1,0.0044103823602199554,0.9749999999999999
54,6.723403930664062e-05,0.975
107,0.00013367335486691445,0.9791666666666666
160,0.00015401840209960938,0.9833333333333334
213,0.00011046727740904316,0.9708333333333332
266,8.217493450501934e-05,0.9666666666666666
319,5.6107837735908106e-05,0.9833333333333334
98,<<epoch || averaged loss>>,0.0050140582061430905
1,2.018610575760249e-05,0.9875
54,2.7020772904506885e-05,0.9708333333333334
107,0.0003074804844800383,0.9916666666666666
160,0.0026487905997782946,0.9749999999999999
213,0.003760894061997533,0.9541666666666666
266,3.8623809814453125e-05,0.9666666666666666
319,0.0005083084106445312,0.8625
99,<<epoch || averaged loss>>,0.0073113042453769594
